tag,aclnn_api,torch_npu_status,evidence,via_op_names,via_op_names_yaml_exec,via_op_names_src_scan,via_cpp_funcs,cpp_files,op_api_versions,direct_match_ops,suspected_fusion,remarks
all,aclnnGeluBackwardV2,已接入,yaml_exec+src_scan,gelu_backward;npu_gelu_backward,npu_gelu_backward,gelu_backward,gelu_backward,../op-plugin/op_plugin/ops/opapi/GeluBackwardKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;yaml+src
all,aclnnGeluMul,已接入,yaml_exec,npu_gelu_mul,npu_gelu_mul,,,,"['v2.6', 'newest']",,True,yaml_only
all,aclnnGeluV2,已接入,yaml_exec+src_scan,gelu;npu_gelu,npu_gelu,gelu,gelu,../op-plugin/op_plugin/ops/opapi/GeluKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;yaml+src
all,aclnnGemm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGemmaRmsNorm,已接入,src_scan,npu_gemma_rms_norm,,npu_gemma_rms_norm,npu_gemma_rms_norm,../op-plugin/op_plugin/ops/opapi/GemmaRmsNormKernelOpApi.cpp,all_version,,True,src_only
all,aclnnGer,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGlobalAveragePool,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGlobalMaxPool,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGlu,已接入,yaml_exec,glu;glu.out,glu;glu.out,,,,all_version,glu;glu.out,False,shared_by_2_ops;yaml_only
all,aclnnGluBackward,已接入,yaml_exec,glu_backward;glu_backward.grad_input,glu_backward;glu_backward.grad_input,,,,all_version,glu_backward;glu_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnGridSampler2D,已接入,yaml_exec,grid_sampler_2d,grid_sampler_2d,,,,all_version,,True,yaml_only
all,aclnnGridSampler2DBackward,已接入,yaml_exec,grid_sampler_2d_backward,grid_sampler_2d_backward,,,,all_version,,True,yaml_only
all,aclnnGridSampler3D,已接入,yaml_exec,grid_sampler_3d,grid_sampler_3d,,,,all_version,,True,yaml_only
all,aclnnGridSampler3DBackward,已接入,yaml_exec,grid_sampler_3d_backward,grid_sampler_3d_backward,,,,"['v2.1', 'newest']",,True,yaml_only
all,aclnnGroupNorm,已接入,yaml_exec,native_group_norm,native_group_norm,,,,all_version,,True,yaml_only
all,aclnnGroupNormBackward,已接入,src_scan,native_group_norm_backward,,native_group_norm_backward,native_group_norm_backward,../op-plugin/op_plugin/ops/opapi/GroupNormBackwardKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnGroupNormSilu,已接入,yaml_exec,npu_group_norm_silu,npu_group_norm_silu,,,,all_version,,True,yaml_only
all,aclnnGroupNormSiluV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupNormSwish,已接入,yaml_exec,npu_group_norm_swish,npu_group_norm_swish,,,,all_version,,True,yaml_only
all,aclnnGroupNormSwishGrad,已接入,yaml_exec,npu_group_norm_swish_grad,npu_group_norm_swish_grad,,,,all_version,,True,yaml_only
all,aclnnGroupQuant,已接入,yaml_exec,npu_group_quant,npu_group_quant,,,,all_version,,True,yaml_only
all,aclnnGroupedBiasAddGrad,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedBiasAddGradV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatMulAllReduce,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatMulAlltoAllv,已接入,src_scan,,,,options,../op-plugin/op_plugin/ops/opapi/AllToAllvGmmNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/GmmAllToAllvNpuOpApi.cpp,,,True,src_only;src_hit_but_op_name_unresolved
all,aclnnGroupedMatmul,已接入,src_scan,npu_grouped_matmul;npu_grouped_matmul.List,,npu_grouped_matmul;npu_grouped_matmul.List,npu_grouped_matmul,../op-plugin/op_plugin/ops/opapi/GroupedMatmulKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnGroupedMatmulAdd,已接入,yaml_exec,npu_grouped_matmul_add;npu_grouped_matmul_add_,npu_grouped_matmul_add;npu_grouped_matmul_add_,,,,all_version,,True,shared_by_2_ops;yaml_only
all,aclnnGroupedMatmulFinalizeRouting,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulFinalizeRoutingV2,已接入,src_scan,npu_grouped_matmul_finalize_routing,,npu_grouped_matmul_finalize_routing,npu_grouped_matmul_finalize_routing,../op-plugin/op_plugin/ops/opapi/GroupedMatmulFinalizeRoutingKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnGroupedMatmulFinalizeRoutingV3,已接入,src_scan,npu_grouped_matmul_finalize_routing,,npu_grouped_matmul_finalize_routing,npu_grouped_matmul_finalize_routing,../op-plugin/op_plugin/ops/opapi/GroupedMatmulFinalizeRoutingKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnGroupedMatmulFinalizeRoutingWeightNz,已接入,src_scan,npu_grouped_matmul_finalize_routing,,npu_grouped_matmul_finalize_routing,npu_grouped_matmul_finalize_routing,../op-plugin/op_plugin/ops/opapi/GroupedMatmulFinalizeRoutingKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnGroupedMatmulFinalizeRoutingWeightNzV2,已接入,src_scan,npu_grouped_matmul_finalize_routing,,npu_grouped_matmul_finalize_routing,npu_grouped_matmul_finalize_routing,../op-plugin/op_plugin/ops/opapi/GroupedMatmulFinalizeRoutingKernelNpuOpApi.cpp,all_version,,True,src_only
all,aclnnGroupedMatmulSwigluQuant,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulSwigluQuantV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulSwigluQuantWeightNZ,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnGroupedMatmulV4,已接入,src_scan,npu_grouped_matmul;npu_grouped_matmul.List,,npu_grouped_matmul;npu_grouped_matmul.List,npu_grouped_matmul,../op-plugin/op_plugin/ops/opapi/GroupedMatmulKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnGroupedMatmulV5,已接入,src_scan,npu_grouped_matmul;npu_grouped_matmul.List,,npu_grouped_matmul;npu_grouped_matmul.List,npu_grouped_matmul,../op-plugin/op_plugin/ops/opapi/GroupedMatmulKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnGroupedMatmulWeightNz,已接入,src_scan,npu_grouped_matmul;npu_grouped_matmul.List,,npu_grouped_matmul;npu_grouped_matmul.List,npu_grouped_matmul,../op-plugin/op_plugin/ops/opapi/GroupedMatmulKernelNpuOpApi.cpp,"['v2.1', 'newest']",,True,shared_by_2_ops;src_only
all,aclnnGtScalar,已接入,src_scan,gt.Scalar;gt.Scalar_out;gt.Tensor;gt.Tensor_out,,gt.Scalar;gt.Scalar_out;gt.Tensor;gt.Tensor_out,gt;gt_out,../op-plugin/op_plugin/ops/opapi/GtKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnGtTensor,已接入,src_scan,gt.Scalar;gt.Scalar_out;gt.Tensor;gt.Tensor_out,,gt.Scalar;gt.Scalar_out;gt.Tensor;gt.Tensor_out,gt;gt_out,../op-plugin/op_plugin/ops/opapi/GtKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnHardshrink,已接入,yaml_exec,hardshrink;hardshrink.out,hardshrink;hardshrink.out,,,,all_version,hardshrink;hardshrink.out,False,shared_by_2_ops;yaml_only
all,aclnnHardshrinkBackward,已接入,yaml_exec,hardshrink_backward;hardshrink_backward.grad_input,hardshrink_backward;hardshrink_backward.grad_input,,,,all_version,hardshrink_backward;hardshrink_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnHardsigmoid,已接入,yaml_exec,hardsigmoid;hardsigmoid.out,hardsigmoid;hardsigmoid.out,,,,all_version,hardsigmoid;hardsigmoid.out,False,shared_by_2_ops;yaml_only
all,aclnnHardsigmoidBackward,已接入,yaml_exec,hardsigmoid_backward,hardsigmoid_backward,,,,all_version,hardsigmoid_backward,False,yaml_only
all,aclnnHardswish,已接入,yaml_exec,hardswish;hardswish.out,hardswish;hardswish.out,,,,all_version,hardswish;hardswish.out,False,shared_by_2_ops;yaml_only
all,aclnnHardswishBackward,已接入,src_scan,hardswish_backward,,hardswish_backward,hardswish_backward,../op-plugin/op_plugin/ops/opapi/HardSwishBackwardKernelNpuOpApi.cpp,all_version,hardswish_backward,False,src_only
all,aclnnHardswishBackwardV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnHardtanh,已接入,yaml_exec,hardtanh;hardtanh.out,hardtanh;hardtanh.out,,,,all_version,hardtanh;hardtanh.out,False,shared_by_2_ops;yaml_only
all,aclnnHardtanhBackward,已接入,yaml_exec,hardtanh_backward;hardtanh_backward.grad_input,hardtanh_backward;hardtanh_backward.grad_input,,,,all_version,hardtanh_backward;hardtanh_backward.grad_input,False,shared_by_2_ops;yaml_only
all,aclnnHeaviside,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnHistc,已接入,yaml_exec,histc;histc.out,histc;histc.out,,,,all_version,histc;histc.out,False,shared_by_2_ops;yaml_only
all,aclnnIm2col,已接入,src_scan,im2col;im2col.out,,im2col;im2col.out,im2col;im2col_out,../op-plugin/op_plugin/ops/opapi/Im2colKernelNpuOpApi.cpp,all_version,im2col;im2col.out,False,shared_by_2_ops;src_only
all,aclnnIm2colBackward,已接入,yaml_exec,col2im;col2im.out,col2im;col2im.out,,,,"['v2.1', 'newest']",,True,shared_by_2_ops;yaml_only
all,aclnnIncreFlashAttention,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnIncreFlashAttentionV2,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnIncreFlashAttentionV3,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnIncreFlashAttentionV4,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnIndex,已接入,src_scan,index.Tensor,,index.Tensor,index;index_high_dims_op_api,../op-plugin/op_plugin/ops/opapi/IndexKernelNpuOpApi.cpp,all_version,index.Tensor,False,src_only
all,aclnnIndexAdd,已接入,src_scan,index_add;index_add.dimname;index_add.out,,index_add;index_add.dimname;index_add.out,check_tensor;index_add,../op-plugin/op_plugin/ops/opapi/IndexAddKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/LogSigmoidNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/MaxKernelNpuOpApi.cpp;../op-plugin/op_plugin/ops/opapi/ProdKernelNpuOpApi.cpp,all_version,index_add;index_add.dimname;index_add.out,False,shared_by_3_ops;src_only
all,aclnnIndexCopy,已接入,yaml_exec,index_copy;index_copy.out,index_copy;index_copy.out,,,,all_version,index_copy;index_copy.out,False,shared_by_2_ops;yaml_only
all,aclnnIndexFill,已接入,src_scan,index_fill.int_Scalar;index_fill.int_Tensor,,index_fill.int_Scalar;index_fill.int_Tensor,index_fill,../op-plugin/op_plugin/ops/opapi/IndexFillKernelNpuOpApi.cpp,all_version,index_fill.int_Scalar;index_fill.int_Tensor,False,shared_by_2_ops;src_only
all,aclnnIndexFillTensor,已接入,src_scan,index_fill.int_Scalar;index_fill.int_Tensor,,index_fill.int_Scalar;index_fill.int_Tensor,index_fill,../op-plugin/op_plugin/ops/opapi/IndexFillKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnIndexPutImpl,已接入,src_scan,_index_put_impl_;index_put;index_put_,,_index_put_impl_;index_put;index_put_,_index_put_impl_;index_put;index_put_,../op-plugin/op_plugin/ops/opapi/IndexPutKernelNpuOpApi.cpp,all_version,,True,shared_by_3_ops;src_only
all,aclnnIndexSelect,已接入,src_scan,index_select;index_select.dimname;index_select.dimname_out;index_select.out,,index_select;index_select.dimname;index_select.dimname_out;index_select.out,index_select;index_select_out,../op-plugin/op_plugin/ops/opapi/IndexSelectKernelNpuOpApi.cpp,all_version,index_select;index_select.dimname;index_select.dimname_out;index_select.out,False,shared_by_4_ops;src_only
all,aclnnInit,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceAcos,已接入,yaml_exec,acos_,acos_,,,,all_version,acos_,False,yaml_only
all,aclnnInplaceAcosh,已接入,yaml_exec,acosh_,acosh_,,,,all_version,acosh_,False,yaml_only
all,aclnnInplaceAdd,已接入,src_scan,add_.Scalar;add_.Tensor,,add_.Scalar;add_.Tensor,add_;inplace_add_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/AddKernelNpuOpApi.cpp,all_version,add_.Scalar;add_.Tensor,False,shared_by_2_ops;src_only
all,aclnnInplaceAddRelu,已接入,yaml_exec,_add_relu_.Tensor,_add_relu_.Tensor,,,,all_version,_add_relu_.Tensor,False,yaml_only
all,aclnnInplaceAddRmsNorm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceAddbmm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceAddcdiv,已接入,src_scan,addcdiv_,,addcdiv_,addcdiv_,../op-plugin/op_plugin/ops/opapi/AddcdivKernelNpuOpApi.cpp,all_version,addcdiv_,False,src_only
all,aclnnInplaceAddcmul,已接入,src_scan,addcmul_,,addcmul_,addcmul_,../op-plugin/op_plugin/ops/opapi/AddcmulKernelNpuOpApi.cpp,all_version,addcmul_,False,src_only
all,aclnnInplaceAddmm,已接入,src_scan,addmm_,,addmm_,addmm_,../op-plugin/op_plugin/ops/opapi/AddmmKernelNpuOpApi.cpp,all_version,addmm_,False,src_only
all,aclnnInplaceAddr,已接入,yaml_exec,addr_,addr_,,,,all_version,addr_,False,yaml_only
all,aclnnInplaceAdds,已接入,src_scan,add_.Scalar;add_.Tensor,,add_.Scalar;add_.Tensor,add_;inplace_add_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/AddKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceAsin,已接入,yaml_exec,asin_,asin_,,,,all_version,asin_,False,yaml_only
all,aclnnInplaceAsinh,已接入,yaml_exec,asinh_,asinh_,,,,all_version,asinh_,False,yaml_only
all,aclnnInplaceAtan,已接入,yaml_exec,atan_,atan_,,,,all_version,atan_,False,yaml_only
all,aclnnInplaceAtan2,已接入,src_scan,atan2_,,atan2_,atan2_,../op-plugin/op_plugin/ops/opapi/Atan2KernelNpuOpApi.cpp,all_version,atan2_,False,src_only
all,aclnnInplaceAtanh,已接入,yaml_exec,atanh_,atanh_,,,,all_version,atanh_,False,yaml_only
all,aclnnInplaceAttentionWorkerScheduler,已接入,yaml_exec+src_scan,attention_worker_scheduler;attention_worker_scheduler_,attention_worker_scheduler_,attention_worker_scheduler,attention_worker_scheduler,../op-plugin/op_plugin/ops/opapi/AttentionWorkerSchedulerKernelNpuOpApi.cpp,"['v2.1', 'newest']",attention_worker_scheduler_,False,shared_by_2_ops;yaml+src
all,aclnnInplaceBaddbmm,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceBernoulli,已接入,src_scan,bernoulli;bernoulli.out;bernoulli.p;bernoulli_.Tensor;bernoulli_.float,,bernoulli;bernoulli.out;bernoulli.p;bernoulli_.Tensor;bernoulli_.float,bernoulli;bernoulli_,../op-plugin/op_plugin/ops/opapi/BernoulliKernelNpuOpApi.cpp,all_version,bernoulli_.Tensor;bernoulli_.float,False,shared_by_5_ops;src_only
all,aclnnInplaceBernoulliTensor,已接入,src_scan,bernoulli;bernoulli.out;bernoulli.p;bernoulli_.Tensor;bernoulli_.float,,bernoulli;bernoulli.out;bernoulli.p;bernoulli_.Tensor;bernoulli_.float,bernoulli;bernoulli_;bernoulli_out,../op-plugin/op_plugin/ops/opapi/BernoulliKernelNpuOpApi.cpp,all_version,,True,shared_by_5_ops;src_only
all,aclnnInplaceBitwiseAndScalar,已接入,src_scan,bitwise_and_.Scalar;bitwise_and_.Tensor,,bitwise_and_.Scalar;bitwise_and_.Tensor,bitwise_and_;bitwise_and_inplace_op_api_out_npu_nocheck,../op-plugin/op_plugin/ops/opapi/BitwiseAndKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceBitwiseAndTensor,已接入,src_scan,bitwise_and_.Scalar;bitwise_and_.Tensor,,bitwise_and_.Scalar;bitwise_and_.Tensor,bitwise_and_;bitwise_and_inplace_op_api_out_npu_nocheck,../op-plugin/op_plugin/ops/opapi/BitwiseAndKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceBitwiseOrScalar,已接入,src_scan,__ior__.Scalar;__ior__.Tensor,,__ior__.Scalar;__ior__.Tensor,__ior__,../op-plugin/op_plugin/ops/opapi/__Ior__KernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceBitwiseOrTensor,已接入,src_scan,__ior__.Scalar;__ior__.Tensor,,__ior__.Scalar;__ior__.Tensor,__ior__,../op-plugin/op_plugin/ops/opapi/__Ior__KernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceBitwiseXorScalar,已接入,src_scan,bitwise_xor_.Scalar;bitwise_xor_.Tensor,,bitwise_xor_.Scalar;bitwise_xor_.Tensor,bitwise_xor_,../op-plugin/op_plugin/ops/opapi/BitwiseXorKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceBitwiseXorTensor,已接入,src_scan,bitwise_xor_.Scalar;bitwise_xor_.Tensor,,bitwise_xor_.Scalar;bitwise_xor_.Tensor,bitwise_xor_,../op-plugin/op_plugin/ops/opapi/BitwiseXorKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceCeil,已接入,yaml_exec,ceil_,ceil_,,,,all_version,ceil_,False,yaml_only
all,aclnnInplaceCelu,已接入,yaml_exec,celu_,celu_,,,,all_version,celu_,False,yaml_only
all,aclnnInplaceClampMax,已接入,yaml_exec,clamp_max_,clamp_max_,,,,all_version,clamp_max_,False,yaml_only
all,aclnnInplaceClampMaxTensor,已接入,yaml_exec,clamp_max_.Tensor,clamp_max_.Tensor,,,,all_version,,True,yaml_only
all,aclnnInplaceClampMinTensor,已接入,yaml_exec,clamp_min_.Tensor,clamp_min_.Tensor,,,,all_version,,True,yaml_only
all,aclnnInplaceCopy,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceCos,已接入,yaml_exec,cos_,cos_,,,,all_version,cos_,False,yaml_only
all,aclnnInplaceCosh,已接入,yaml_exec,cosh_,cosh_,,,,all_version,cosh_,False,yaml_only
all,aclnnInplaceCumprod,未接入,,,,,,,,,False,no_yaml_exec_and_no_src_scan_hit
all,aclnnInplaceDiv,已接入,src_scan,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,div_;inplace_div_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,False,shared_by_4_ops;src_only
all,aclnnInplaceDivMod,已接入,src_scan,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,div_;inplace_div_out_mode_npu_no_check,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnInplaceDivMods,已接入,src_scan,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,div_;inplace_div_out_mode_npu_no_check,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnInplaceDivs,已接入,src_scan,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,,div_.Scalar;div_.Scalar_mode;div_.Tensor;div_.Tensor_mode,div_;inplace_div_out_npu_no_check,../op-plugin/op_plugin/ops/opapi/DivKernelNpuOpApi.cpp,all_version,,True,shared_by_4_ops;src_only
all,aclnnInplaceElu,已接入,yaml_exec,elu_,elu_,,,,all_version,elu_,False,yaml_only
all,aclnnInplaceEqScalar,已接入,src_scan,eq_.Scalar;eq_.Tensor,,eq_.Scalar;eq_.Tensor,eq_,../op-plugin/op_plugin/ops/opapi/EqKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceEqTensor,已接入,src_scan,eq_.Scalar;eq_.Tensor,,eq_.Scalar;eq_.Tensor,eq_,../op-plugin/op_plugin/ops/opapi/EqKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceErf,已接入,yaml_exec,erf_,erf_,,,,all_version,erf_,False,yaml_only
all,aclnnInplaceErfc,已接入,yaml_exec,erfc_,erfc_,,,,all_version,erfc_,False,yaml_only
all,aclnnInplaceErfinv,已接入,yaml_exec,erfinv_,erfinv_,,,,all_version,erfinv_,False,yaml_only
all,aclnnInplaceExp,已接入,yaml_exec,exp_,exp_,,,,all_version,exp_,False,yaml_only
all,aclnnInplaceExp2,已接入,yaml_exec,exp2_,exp2_,,,,all_version,exp2_,False,yaml_only
all,aclnnInplaceExpm1,已接入,yaml_exec,expm1_,expm1_,,,,all_version,expm1_,False,yaml_only
all,aclnnInplaceFfnWorkerScheduler,已接入,yaml_exec+src_scan,ffn_worker_scheduler;ffn_worker_scheduler_,ffn_worker_scheduler_,ffn_worker_scheduler,ffn_worker_scheduler,../op-plugin/op_plugin/ops/opapi/FfnWorkerSchedulerKernelNpuOpApi.cpp,"['v2.1', 'newest']",ffn_worker_scheduler_,False,shared_by_2_ops;yaml+src
all,aclnnInplaceFillDiagonal,已接入,yaml_exec,fill_diagonal_,fill_diagonal_,,,,all_version,fill_diagonal_,False,yaml_only
all,aclnnInplaceFillScalar,已接入,src_scan,fill_.Scalar;fill_.Tensor,,fill_.Scalar;fill_.Tensor,fill_,../op-plugin/op_plugin/ops/opapi/FillKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceFillTensor,已接入,src_scan,fill_.Scalar;fill_.Tensor,,fill_.Scalar;fill_.Tensor,fill_,../op-plugin/op_plugin/ops/opapi/FillKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceFloor,已接入,yaml_exec,floor_,floor_,,,,all_version,floor_,False,yaml_only
all,aclnnInplaceFloorDivide,已接入,src_scan,floor_divide_.Scalar;floor_divide_.Tensor,,floor_divide_.Scalar;floor_divide_.Tensor,floor_divide_;inplace_floor_divide_out_npu_opapi,../op-plugin/op_plugin/ops/opapi/FloorDivideKernelNpuOpApi.cpp,all_version,floor_divide_.Scalar;floor_divide_.Tensor,False,shared_by_2_ops;src_only
all,aclnnInplaceFloorDivides,已接入,src_scan,floor_divide_.Scalar;floor_divide_.Tensor,,floor_divide_.Scalar;floor_divide_.Tensor,floor_divide_;inplace_floor_divide_out_npu_opapi,../op-plugin/op_plugin/ops/opapi/FloorDivideKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceFmodScalar,已接入,yaml_exec,fmod_.Scalar,fmod_.Scalar,,,,all_version,,True,yaml_only
all,aclnnInplaceFmodTensor,已接入,yaml_exec,fmod_.Tensor,fmod_.Tensor,,,,all_version,,True,yaml_only
all,aclnnInplaceFrac,已接入,yaml_exec,frac_,frac_,,,,all_version,frac_,False,yaml_only
all,aclnnInplaceGeScalar,已接入,src_scan,ge_.Scalar;ge_.Tensor,,ge_.Scalar;ge_.Tensor,ge_,../op-plugin/op_plugin/ops/opapi/GeKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceGeTensor,已接入,src_scan,ge_.Scalar;ge_.Tensor,,ge_.Scalar;ge_.Tensor,ge_,../op-plugin/op_plugin/ops/opapi/GeKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceGtScalar,已接入,src_scan,gt_.Scalar;gt_.Tensor,,gt_.Scalar;gt_.Tensor,gt_,../op-plugin/op_plugin/ops/opapi/GtKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
all,aclnnInplaceGtTensor,已接入,src_scan,gt_.Scalar;gt_.Tensor,,gt_.Scalar;gt_.Tensor,gt_,../op-plugin/op_plugin/ops/opapi/GtKernelNpuOpApi.cpp,all_version,,True,shared_by_2_ops;src_only
